Apr 16 15:12:10 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51486, remote 74.125.236.172:http
Apr 16 15:12:10 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51487, remote 74.125.236.172:http
Apr 16 15:12:10 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51485, remote 74.125.236.172:http
Apr 16 15:12:10 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:46190, remote 74.125.200.95:http
Apr 16 15:12:10 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:46191, remote 74.125.200.95:http
Apr 16 15:12:10 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:46189, remote 74.125.200.95:http
Apr 16 15:12:11 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:53379, remote 68.232.44.121:http
Apr 16 15:12:11 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:53378, remote 68.232.44.121:http
Apr 16 15:12:11 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:42822, remote 66.155.40.249:http
Apr 16 15:12:11 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:56850, remote 66.155.40.250:http
Apr 16 15:12:11 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:56851, remote 66.155.40.250:http
Apr 16 15:12:18 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42816, remote 66.155.40.249:http
Apr 16 15:12:25 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:60307, remote 192.0.80.241:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:53379, remote 68.232.44.121:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:53377, remote 68.232.44.121:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:53378, remote 68.232.44.121:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42822, remote 66.155.40.249:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42823, remote 66.155.40.249:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42821, remote 66.155.40.249:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42820, remote 66.155.40.249:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:36570, remote 74.125.236.167:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:36571, remote 74.125.236.167:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:36573, remote 74.125.236.167:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:36572, remote 74.125.236.167:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:56848, remote 66.155.40.250:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:56849, remote 66.155.40.250:http
